%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1622095927127627953,680,1622095927127006461,foot_imu_link,0.900864303112,0.23407061398,0.0777443051338,-0.357225894928,7.22694047235e-05,0.0,0.0,0.0,5.87531551143e-05,0.0,0.0,0.0,6.85558278159e-05,-0.301555156708,0.606453716755,0.132188588381,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-9.20263767242,8.87504577637,15.7100467682,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927134007155,681,1622095927133380615,foot_imu_link,0.90113222599,0.233209341764,0.0786666050553,-0.356911242008,7.23063921689e-05,0.0,0.0,0.0,5.8790150687e-05,0.0,0.0,0.0,6.85984881325e-05,-0.264784872532,0.417607069016,0.193872302771,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-8.83653450012,8.91275978088,16.432226181,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927134760135,682,1622095927134336298,foot_imu_link,0.901482999325,0.232260838151,0.0789499133825,-0.356581419706,7.23432414499e-05,0.0,0.0,0.0,5.88270487319e-05,0.0,0.0,0.0,6.86412134678e-05,-0.225233092904,0.195669710636,0.323932647705,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-8.96343421936,8.84971141815,16.7228546143,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927143389584,683,1622095927142767053,foot_imu_link,0.901857852936,0.231127426028,0.0784294605255,-0.356484681368,7.23802532773e-05,0.0,0.0,0.0,5.8864040241e-05,0.0,0.0,0.0,6.86838900391e-05,-0.0757369995117,-0.0469057038426,0.514758825302,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-8.38321018219,8.63052368164,16.8600311279,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927144023357,684,1622095927143642511,foot_imu_link,0.902273237705,0.229908391833,0.0770304352045,-0.356527000666,7.24171350675e-05,0.0,0.0,0.0,5.89009951772e-05,0.0,0.0,0.0,6.87266235016e-05,0.0471085198224,-0.339865118265,0.678751468658,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-8.43697738647,8.3783197403,17.336648941,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927151933438,685,1622095927151370597,foot_imu_link,0.902704775333,0.228553384542,0.0745825022459,-0.356826335192,7.24541794042e-05,0.0,0.0,0.0,5.89380476412e-05,0.0,0.0,0.0,6.87693732188e-05,0.22992272675,-0.676178216934,0.887193262577,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-8.30443096161,8.35051345825,17.3711338043,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927158539665,686,1622095927157995871,foot_imu_link,0.9031291008,0.227077186108,0.0708650276065,-0.357451885939,7.24911343404e-05,0.0,0.0,0.0,5.8975018832e-05,0.0,0.0,0.0,6.88121148087e-05,0.460842579603,-1.08634543419,1.12038838863,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-8.08698749542,8.27003192902,17.6343688965,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927159379994,687,1622095927158971073,foot_imu_link,0.903588056564,0.225486591458,0.0657976269722,-0.358267009258,7.2528227441e-05,0.0,0.0,0.0,5.90121119326e-05,0.0,0.0,0.0,6.88549214172e-05,0.644370496273,-1.54296791553,1.36477053165,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-7.75520610809,7.94258117676,17.8298377991,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927167755202,688,1622095927167161271,foot_imu_link,0.904047846794,0.223903641105,0.05931552127,-0.359230279922,7.25652717777e-05,0.0,0.0,0.0,5.90491156327e-05,0.0,0.0,0.0,6.88976955164e-05,0.825099050999,-2.04088115692,1.56759035587,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-7.67612361908,7.74305915833,17.415971756,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927176236982,689,1622095927175642551,foot_imu_link,0.904439330101,0.222417965531,0.0514606758952,-0.360376954079,7.26024380242e-05,0.0,0.0,0.0,5.9086176224e-05,0.0,0.0,0.0,6.89404858702e-05,1.02687823772,-2.53409051895,1.72856140137,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-7.47407674789,7.5232963562,16.8802165985,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927177036095,690,1622095927176505222,foot_imu_link,0.904762685299,0.221088916063,0.0422853939235,-0.361574470997,7.26395961434e-05,0.0,0.0,0.0,5.91232002424e-05,0.0,0.0,0.0,6.89833168606e-05,1.17583179474,-3.02863407135,1.85740375519,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-7.22131443024,7.28680038452,16.3081130981,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927183279745,691,1622095927182715963,foot_imu_link,0.905074954033,0.219977155328,0.0318589471281,-0.362538874149,7.26768517905e-05,0.0,0.0,0.0,5.91602852157e-05,0.0,0.0,0.0,6.90261234691e-05,1.20619177818,-3.52967762947,1.95289874077,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-6.75339174271,7.03635406494,15.7788095474,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927184042723,692,1622095927183611118,foot_imu_link,0.90541011095,0.219101801515,0.0202460605651,-0.363066196442,7.27141236923e-05,0.0,0.0,0.0,5.91973336161e-05,0.0,0.0,0.0,6.90690032234e-05,1.15396046638,-4.03844261169,2.0389983654,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-6.32787513733,6.68786382675,14.811580658,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927192674036,693,1622095927192019247,foot_imu_link,0.905787527561,0.218443199992,0.00756452418864,-0.363007336855,7.27515012492e-05,0.0,0.0,0.0,5.92343901438e-05,0.0,0.0,0.0,6.91118260866e-05,1.03004038334,-4.5055437088,2.11289930344,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.97642087936,6.31241893768,13.3027935028,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927200861502,694,1622095927200272738,foot_imu_link,0.906160771847,0.217937842011,-0.00601384881884,-0.362408220768,7.27888950608e-05,0.0,0.0,0.0,5.92714100985e-05,0.0,0.0,0.0,6.91547058409e-05,0.913607895374,-4.89899682999,2.18512892723,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.56005859375,6.06935405731,11.6152601242,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927201542795,695,1622095927201046664,foot_imu_link,0.906485617161,0.217560261488,-0.020278327167,-0.361303508282,7.28263864002e-05,0.0,0.0,0.0,5.93084706898e-05,0.0,0.0,0.0,6.91976099773e-05,0.797089993954,-5.21241807938,2.23620986938,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-5.16690587997,5.69187164307,10.1059932709,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927208212445,696,1622095927207555123,foot_imu_link,0.906718790531,0.217299416661,-0.035056091845,-0.35974034667,7.2863861485e-05,0.0,0.0,0.0,5.93454743899e-05,0.0,0.0,0.0,6.92405303682e-05,0.687590479851,-5.45396947861,2.26282858849,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.85178518295,5.48652124405,8.63209152222,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927208913369,697,1622095927208422646,foot_imu_link,0.90681552887,0.21715156734,-0.0502041243017,-0.35778555274,7.29014747343e-05,0.0,0.0,0.0,5.93825471722e-05,0.0,0.0,0.0,6.92835076505e-05,0.595652401447,-5.63926887512,2.2683327198,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.49858140945,5.16789579391,7.29311418533,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927217401873,698,1622095927216775984,foot_imu_link,0.906743407249,0.217154741287,-0.065570935607,-0.355472654104,7.2939022965e-05,0.0,0.0,0.0,5.9419542745e-05,0.0,0.0,0.0,6.93264280415e-05,0.50635766983,-5.77931547165,2.23925065994,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-4.03791093826,4.84330034256,6.04618501663,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927225604454,699,1622095927225115341,foot_imu_link,0.906482040882,0.217292502522,-0.0810460820794,-0.352853655815,7.29766605962e-05,0.0,0.0,0.0,5.94565626997e-05,0.0,0.0,0.0,6.93693971964e-05,0.427900791168,-5.86703586578,2.19643449783,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-3.49057817459,4.50058889389,4.88356971741,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927226398597,700,1622095927225964498,foot_imu_link,0.906011164188,0.217546522617,-0.0965097025037,-0.350004702806,7.30142657182e-05,0.0,0.0,0.0,5.94935135722e-05,0.0,0.0,0.0,6.94122932054e-05,0.369196146727,-5.90365028381,2.14118170738,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-2.94425868988,4.0049533844,4.01556301117,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927233183515,701,1622095927232507543,foot_imu_link,0.905308485031,0.217955306172,-0.111892096698,-0.346975833178,7.30519196041e-05,0.0,0.0,0.0,5.95304928903e-05,0.0,0.0,0.0,6.9455205469e-05,0.323260456324,-5.92177200317,2.06064510345,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-2.52911281586,3.52409720421,3.27557206154,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927233815649,702,1622095927233341653,foot_imu_link,0.904316484928,0.218489438295,-0.127156361938,-0.343955516815,7.308957349e-05,0.0,0.0,0.0,5.95674762721e-05,0.0,0.0,0.0,6.94981014781e-05,0.351191759109,-5.91202020645,1.97475647926,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-2.4020087719,3.43685245514,2.51107168198,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927242094197,703,1622095927241514731,foot_imu_link,0.903019249439,0.219132244587,-0.142244115472,-0.341033607721,7.31272111212e-05,0.0,0.0,0.0,5.96043946353e-05,0.0,0.0,0.0,6.95409080865e-05,0.407634228468,-5.87006235123,1.87932837009,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-2.1621940136,3.29884243011,1.75978541374,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927248536568,704,1622095927248072293,foot_imu_link,0.90149140358,0.219767823815,-0.157180130482,-0.33809736371,7.31647918612e-05,0.0,0.0,0.0,5.96412723619e-05,0.0,0.0,0.0,6.95836496764e-05,0.420838832855,-5.82512331009,1.84075558186,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.82855010033,3.05798125267,1.55722570419,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927249277997,705,1622095927248875855,foot_imu_link,0.899743616581,0.220313817263,-0.171907648444,-0.335217833519,7.32024132378e-05,0.0,0.0,0.0,5.96782069797e-05,0.0,0.0,0.0,6.9626334375e-05,0.458679974079,-5.747838974,1.82211983204,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-1.39327454567,2.77850842476,1.39530038834,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927258012053,706,1622095927257451849,foot_imu_link,0.897642970085,0.220829218626,-0.186590000987,-0.332649677992,7.32399452139e-05,0.0,0.0,0.0,5.9715052197e-05,0.0,0.0,0.0,6.96689215458e-05,0.61546432972,-5.72425222397,1.77501761913,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.885852396488,1.92063093185,1.16285347939,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927266174646,707,1622095927265647545,foot_imu_link,0.895332574844,0.221458166838,-0.201006367803,-0.330049157143,7.32774690626e-05,0.0,0.0,0.0,5.97518730323e-05,0.0,0.0,0.0,6.97113136608e-05,0.600536704063,-5.66346168518,1.68282854557,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.604387283325,1.72696042061,0.336368381977,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927266850783,708,1622095927266334618,foot_imu_link,0.892821371555,0.222073063254,-0.214988857508,-0.327617764473,7.33149197654e-05,0.0,0.0,0.0,5.97886572947e-05,0.0,0.0,0.0,6.97536651392e-05,0.649655759335,-5.50415372849,1.59804439545,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,-0.135348841548,1.43243122101,-0.751619577408,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927273695755,709,1622095927273096544,foot_imu_link,0.890091657639,0.22266215086,-0.228381603956,-0.325576841831,7.33523460863e-05,0.0,0.0,0.0,5.98254578117e-05,0.0,0.0,0.0,6.97958296892e-05,0.768167197704,-5.27850675583,1.47824335098,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.253697365522,0.944968879223,-1.33373451233,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927274395001,710,1622095927273979663,foot_imu_link,0.887215614319,0.223253428936,-0.24110981822,-0.323840111494,7.33896261154e-05,0.0,0.0,0.0,5.98621567372e-05,0.0,0.0,0.0,6.983783982e-05,0.835807204247,-5.02529525757,1.34942853451,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.626672208309,0.463866055012,-1.43745303154,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927282712444,711,1622095927282127653,foot_imu_link,0.884294033051,0.223745495081,-0.253065288067,-0.322366476059,7.3426971163e-05,0.0,0.0,0.0,5.98988841083e-05,0.0,0.0,0.0,6.98796955317e-05,0.875720322132,-4.71997308731,1.25567662716,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.04127955437,0.29817673564,-1.91401195526,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927291294501,712,1622095927290615100,foot_imu_link,0.881426095963,0.224289163947,-0.264147371054,-0.320949703455,7.34641374095e-05,0.0,0.0,0.0,5.99355261425e-05,0.0,0.0,0.0,6.9921339933e-05,0.805525720119,-4.40737438202,1.12316906452,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.56125032902,-0.102155983448,-1.89758777618,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927292050113,713,1622095927291628294,foot_imu_link,0.878592073917,0.224973276258,-0.274533897638,-0.319521784782,7.350135242e-05,0.0,0.0,0.0,5.99722088134e-05,0.0,0.0,0.0,6.99628461699e-05,0.719597160816,-4.17732286453,0.989541053772,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.07572996616,-1.22971367836,-2.05604887009,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927298290254,714,1622095927297748186,foot_imu_link,0.876016676426,0.226302877069,-0.283291518688,-0.318005681038,7.35383967567e-05,0.0,0.0,0.0,6.00088183383e-05,0.0,0.0,0.0,7.00041979876e-05,0.438290148973,-3.66715669632,0.586270689964,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.0848236084,-1.9596914053,-3.55484557152,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927299071504,715,1622095927298564584,foot_imu_link,0.87359213829,0.228197962046,-0.29021859169,-0.317073434591,7.3575457348e-05,0.0,0.0,0.0,6.00454319269e-05,0.0,0.0,0.0,7.00453466222e-05,0.394059091806,-3.02751040459,0.102978885174,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.82767927647,-1.04227888584,-3.07712173462,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927307757763,716,1622095927307055932,foot_imu_link,0.871221125126,0.230677053332,-0.295772761106,-0.316670715809,7.36123797749e-05,0.0,0.0,0.0,6.00819764333e-05,0.0,0.0,0.0,7.00864058563e-05,0.379359215498,-2.56782388687,-0.331306666136,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1.60600781441,0.23707190156,-1.77709245682,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927315712868,717,1622095927315175861,foot_imu_link,0.869016587734,0.234022065997,-0.300116628408,-0.31618642807,7.3649334711e-05,0.0,0.0,0.0,6.01185290669e-05,0.0,0.0,0.0,7.01273187986e-05,0.115519784391,-2.24214625359,-0.761193215847,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.222042799,1.30765032768,-0.712297677994,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927316668745,718,1622095927316204789,foot_imu_link,0.866819381714,0.238287582994,-0.303571164608,-0.315733850002,7.36861677374e-05,0.0,0.0,0.0,6.0155016682e-05,0.0,0.0,0.0,7.01682073589e-05,-0.0680735707283,-2.04722523689,-1.19777953625,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.37955141068,2.24419355392,-0.13862234354,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927323468120,719,1622095927322766160,foot_imu_link,0.864454746246,0.243422314525,-0.306346535683,-0.315618932247,7.37230007637e-05,0.0,0.0,0.0,6.01914758515e-05,0.0,0.0,0.0,7.02089658821e-05,-0.100157722831,-1.90845966339,-1.64104247093,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.21407198906,2.95634531975,-1.13264894485,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927324102871,720,1622095927323725363,foot_imu_link,0.861943423748,0.249196648598,-0.308421313763,-0.315960198641,7.37597525167e-05,0.0,0.0,0.0,6.02278821934e-05,0.0,0.0,0.0,7.02497325325e-05,-0.070441365242,-1.72080504894,-2.02123093605,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.3120470047,4.00509262085,-2.16575407982,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927332045617,721,1622095927331578573,foot_imu_link,0.859190881252,0.255420923233,-0.309979349375,-0.316960811615,7.37965286518e-05,0.0,0.0,0.0,6.02642641533e-05,0.0,0.0,0.0,7.02904097825e-05,0.0803175643086,-1.56367325783,-2.34691238403,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,2.56140160561,4.62721252441,-2.10185670853,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927340600240,722,1622095927340078005,foot_imu_link,0.856219232082,0.26188018918,-0.311116993427,-0.318612009287,7.3833158495e-05,0.0,0.0,0.0,6.0300528267e-05,0.0,0.0,0.0,7.03310626504e-05,0.259691476822,-1.40976846218,-2.58398938179,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,3.23965644836,5.7271771431,-1.6299932003,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927341264645,723,1622095927340863149,foot_imu_link,0.853266656399,0.268521845341,-0.31178855896,-0.320343494415,7.38698696115e-05,0.0,0.0,0.0,6.03368167627e-05,0.0,0.0,0.0,7.03716992637e-05,0.213133201003,-1.2624412775,-2.71324896812,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,3.49940824509,6.69112825394,-0.311833977699,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927348050730,724,1622095927347347742,foot_imu_link,0.85036200285,0.275112628937,-0.312361836433,-0.321912378073,7.39064588181e-05,0.0,0.0,0.0,6.03729874122e-05,0.0,0.0,0.0,7.04123114951e-05,0.147452026606,-1.23451268673,-2.6847243309,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,4.78961324692,7.29899311066,0.937025010586,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927348477244,725,1622095927348099727,foot_imu_link,0.847614169121,0.281594127417,-0.312655866146,-0.323266535997,7.39430642794e-05,0.0,0.0,0.0,6.04091458707e-05,0.0,0.0,0.0,7.04528424532e-05,0.0368914976716,-1.12848412991,-2.63736081123,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,4.89075231552,7.62799835205,0.892152309418,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927356894321,726,1622095927356386295,foot_imu_link,0.845091581345,0.287894248962,-0.312671899796,-0.324304640293,7.39795153215e-05,0.0,0.0,0.0,6.04451742921e-05,0.0,0.0,0.0,7.04933815386e-05,-0.107893355191,-1.01825582981,-2.54696846008,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,4.98045492172,8.06157875061,0.407413572073,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927364132794,727,1622095927363261665,foot_imu_link,0.842773973942,0.293913453817,-0.312512755394,-0.325088977814,7.40160964008e-05,0.0,0.0,0.0,6.04812311591e-05,0.0,0.0,0.0,7.05339287514e-05,-0.205455318093,-0.927261829376,-2.42234706879,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,5.35446977615,8.48402404785,0.386054009199,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927364701901,728,1622095927364286246,foot_imu_link,0.840622723103,0.29962015152,-0.312378704548,-0.325577706099,7.40524499151e-05,0.0,0.0,0.0,6.05171173523e-05,0.0,0.0,0.0,7.05744272002e-05,-0.284548521042,-0.908181786537,-2.25474262238,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,5.50546646118,9.15268325806,0.834266245365,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927372687838,729,1622095927372172573,foot_imu_link,0.838646292686,0.304985821247,-0.312410384417,-0.325662374496,7.40889253392e-05,0.0,0.0,0.0,6.05530319911e-05,0.0,0.0,0.0,7.0614950031e-05,-0.380731761456,-0.946282327175,-2.04756474495,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,5.91156291962,9.67993068695,1.38496899605,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927380824452,730,1622095927380527741,foot_imu_link,0.836815595627,0.309990346432,-0.312765955925,-0.325304687023,7.41252382169e-05,0.0,0.0,0.0,6.05888450384e-05,0.0,0.0,0.0,7.06555053711e-05,-0.46352621913,-1.04356849194,-1.81115305424,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.02513885498,9.98802661896,1.45714724064,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927381470072,731,1622095927381061142,foot_imu_link,0.835058689117,0.314652740955,-0.313521802425,-0.324614912271,7.41615998585e-05,0.0,0.0,0.0,6.06246255765e-05,0.0,0.0,0.0,7.06960282019e-05,-0.491851061583,-1.1649440527,-1.59391498566,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.36459255219,10.0577249527,1.26067280769,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927388445457,732,1622095927387982366,foot_imu_link,0.833306491375,0.319001704454,-0.314750552177,-0.323682397604,7.41978720995e-05,0.0,0.0,0.0,6.06603207776e-05,0.0,0.0,0.0,7.07365916693e-05,-0.474769711494,-1.31220567226,-1.39672505856,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.48592996597,10.0451173782,0.931445717812,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927389175106,733,1622095927388677714,foot_imu_link,0.831516802311,0.323090285063,-0.316400706768,-0.322619318962,7.42341605952e-05,0.0,0.0,0.0,6.06960200424e-05,0.0,0.0,0.0,7.07771470094e-05,-0.426929861307,-1.44037079811,-1.24367153645,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.42717027664,9.92470550537,0.494744420052,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927397453542,734,1622095927396994424,foot_imu_link,0.829689979553,0.327058553696,-0.318475961685,-0.321279078722,7.42703434357e-05,0.0,0.0,0.0,6.07315973973e-05,0.0,0.0,0.0,7.08177104768e-05,-0.443969726562,-1.6064170599,-1.11833953857,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.42088794708,10.1179332733,0.474861979485,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927405958321,735,1622095927405494742,foot_imu_link,0.827800273895,0.330977022648,-0.320987671614,-0.319637238979,7.43065669128e-05,0.0,0.0,0.0,6.07672194526e-05,0.0,0.0,0.0,7.08582901989e-05,-0.472784072161,-1.79302048683,-1.01595783234,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.41745328903,10.1734085083,0.270191580057,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927406643116,736,1622095927406218764,foot_imu_link,0.825767755508,0.334810614586,-0.323905259371,-0.317954391241,7.43426197161e-05,0.0,0.0,0.0,6.08026789613e-05,0.0,0.0,0.0,7.08988292843e-05,-0.403453737497,-1.93988311291,-0.949484884739,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.18913698196,10.0244884491,-0.625280380249,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927413095369,737,1622095927412656105,foot_imu_link,0.823493778706,0.338621228933,-0.327065199614,-0.316578686237,7.437876192e-05,0.0,0.0,0.0,6.0838199425e-05,0.0,0.0,0.0,7.09393602424e-05,-0.235786676407,-2.00645637512,-0.982635855675,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.11094331741,8.87998580933,-1.57185280323,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
1622095927413740206,738,1622095927413278967,foot_imu_link,0.821085631847,0.342549264431,-0.330251127481,-0.315297722816,7.44147253228e-05,0.0,0.0,0.0,6.08735654696e-05,0.0,0.0,0.0,7.09798749459e-05,-0.199476003647,-2.03499221802,-1.04878950119,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,6.14735889435,8.91324806213,-2.00645875931,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01
